author_id,goal_slug,title,description,difficulty,diet_type,meal_type,meal_time,prep_time,cook_time,servings,instructions,ingredients,image_url,video_url
1,hair-care,Wellness Boost 7 for Hair Care,A healthy recipe designed to support hair care.,medium,paleo,lunch,noon,5,4,3,1. Prepare ingredients. 2. Combine and serve.,almonds-raw:72;hemp-seeds:131;blueberries-raw:56,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 8 for Hair Care,A healthy recipe designed to support hair care.,easy,balanced,snack,morning,5,24,2,1. Prepare ingredients. 2. Combine and serve.,hemp-seeds:197;chia-seeds:129;almonds-raw:109;lemon-juice:88;whey-protein-isolate:93,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 9 for Hair Care,A healthy recipe designed to support hair care.,medium,paleo,lunch,noon,10,0,1,1. Prepare ingredients. 2. Combine and serve.,quinoa-cooked:170;spinach-raw:143;yogurt-plain:64;chickpeas-cooked:168;almonds-raw:75,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 10 for Hair Care,A healthy recipe designed to support hair care.,medium,paleo,dinner,evening,20,17,1,1. Prepare ingredients. 2. Combine and serve.,chickpeas-cooked:135;avocado-fresh:96;quinoa-cooked:69,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 11 for Hair Care,A healthy recipe designed to support hair care.,medium,balanced,breakfast,noon,16,9,2,1. Prepare ingredients. 2. Combine and serve.,chicken-breast:140;yogurt-plain:104;rolled-oats:182;avocado-fresh:89;whey-protein-isolate:31,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 12 for Hair Care,A healthy recipe designed to support hair care.,medium,high-protein,snack,post-workout,17,7,1,1. Prepare ingredients. 2. Combine and serve.,cucumber-fresh:138;whey-protein-isolate:190;strawberries-raw:91;almonds-raw:162;hemp-seeds:186,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 13 for Hair Care,A healthy recipe designed to support hair care.,medium,vegan,dinner,post-workout,11,2,1,1. Prepare ingredients. 2. Combine and serve.,avocado-fresh:188;chia-seeds:145;chickpeas-cooked:99,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 14 for Hair Care,A healthy recipe designed to support hair care.,medium,high-protein,dinner,morning,9,1,3,1. Prepare ingredients. 2. Combine and serve.,olive-oil:98;chia-seeds:62;avocado-fresh:142,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,hair-care,Wellness Boost 15 for Hair Care,A healthy recipe designed to support hair care.,easy,high-protein,breakfast,noon,5,15,1,1. Prepare ingredients. 2. Combine and serve.,tomato-fresh:148;avocado-fresh:38;yogurt-plain:114;quinoa-cooked:50,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,nail-health,Wellness Boost 1 for Nail Health,A healthy recipe designed to support nail health.,easy,balanced,dinner,post-workout,7,17,2,1. Prepare ingredients. 2. Combine and serve.,blueberries-raw:33;almonds-raw:61;cucumber-fresh:93,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,nail-health,Wellness Boost 2 for Nail Health,A healthy recipe designed to support nail health.,medium,paleo,lunch,morning,11,14,3,1. Prepare ingredients. 2. Combine and serve.,flax-seeds:129;blueberries-raw:109;yogurt-plain:112,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,nail-health,Wellness Boost 3 for Nail Health,A healthy recipe designed to support nail health.,easy,balanced,breakfast,evening,20,20,2,1. Prepare ingredients. 2. Combine and serve.,quinoa-cooked:58;almond-milk:90;blueberries-raw:192,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,nail-health,Wellness Boost 4 for Nail Health,A healthy recipe designed to support nail health.,medium,vegan,breakfast,noon,13,18,1,1. Prepare ingredients. 2. Combine and serve.,strawberries-raw:182;chicken-breast:69;almond-milk:125;yogurt-plain:52,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,nail-health,Wellness Boost 5 for Nail Health,A healthy recipe designed to support nail health.,easy,high-protein,snack,morning,15,24,3,1. Prepare ingredients. 2. Combine and serve.,almond-milk:167;quinoa-cooked:57;lemon-juice:62,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,nail-health,Wellness Boost 6 for Nail Health,A healthy recipe designed to support nail health.,medium,high-protein,dinner,evening,19,23,1,1. Prepare ingredients. 2. Combine and serve.,cucumber-fresh:94;quinoa-cooked:40;lemon-juice:154,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 1 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,vegan,snack,noon,10,17,2,1. Prepare ingredients. 2. Combine and serve.,chickpeas-cooked:47;almonds-raw:165;raspberries-raw:69;olive-oil:145,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 2 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,vegan,dinner,post-workout,5,24,3,1. Prepare ingredients. 2. Combine and serve.,cucumber-fresh:112;olive-oil:46;chicken-breast:198;quinoa-cooked:167;strawberries-raw:129,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 3 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,paleo,lunch,evening,15,13,3,1. Prepare ingredients. 2. Combine and serve.,chia-seeds:41;whey-protein-isolate:63;flax-seeds:75;hemp-seeds:38,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 4 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,balanced,snack,noon,8,1,3,1. Prepare ingredients. 2. Combine and serve.,cucumber-fresh:123;yogurt-plain:86;flax-seeds:185;almonds-raw:48;almond-milk:33,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 5 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,paleo,breakfast,post-workout,6,11,3,1. Prepare ingredients. 2. Combine and serve.,tomato-fresh:48;quinoa-cooked:107;almond-milk:49;almonds-raw:85;raspberries-raw:162,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 6 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,balanced,lunch,post-workout,11,6,3,1. Prepare ingredients. 2. Combine and serve.,strawberries-raw:193;rolled-oats:177;olive-oil:121;tomato-fresh:147;chia-seeds:200,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 7 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,balanced,lunch,noon,17,16,2,1. Prepare ingredients. 2. Combine and serve.,olive-oil:170;raspberries-raw:113;chickpeas-cooked:125;quinoa-cooked:135;spinach-raw:192,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 8 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,vegan,lunch,noon,17,24,3,1. Prepare ingredients. 2. Combine and serve.,almonds-raw:30;quinoa-cooked:38;chickpeas-cooked:102;raspberries-raw:182;cucumber-fresh:34,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 9 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,vegan,breakfast,evening,12,6,2,1. Prepare ingredients. 2. Combine and serve.,almonds-raw:172;raspberries-raw:176;flax-seeds:176,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 10 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,balanced,breakfast,post-workout,16,4,1,1. Prepare ingredients. 2. Combine and serve.,quinoa-cooked:95;rolled-oats:106;strawberries-raw:53;raspberries-raw:176,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 11 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,high-protein,breakfast,evening,20,5,2,1. Prepare ingredients. 2. Combine and serve.,rolled-oats:50;chia-seeds:44;avocado-fresh:115;almond-milk:119;cucumber-fresh:141,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 12 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,balanced,lunch,morning,17,1,2,1. Prepare ingredients. 2. Combine and serve.,almond-milk:158;spinach-raw:86;raspberries-raw:69;lemon-juice:42;rolled-oats:130,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 13 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,balanced,lunch,post-workout,14,25,2,1. Prepare ingredients. 2. Combine and serve.,lemon-juice:151;spinach-raw:176;hemp-seeds:42,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 14 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,medium,vegan,breakfast,post-workout,18,24,3,1. Prepare ingredients. 2. Combine and serve.,lemon-juice:80;yogurt-plain:154;raspberries-raw:131,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-aging-longevity,Wellness Boost 15 for Healthy Aging Longevity,A healthy recipe designed to support healthy aging longevity.,easy,high-protein,lunch,morning,13,24,2,1. Prepare ingredients. 2. Combine and serve.,rolled-oats:138;hemp-seeds:123;chia-seeds:119;tomato-fresh:78,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,detox-clean-living,Wellness Boost 1 for Detox Clean Living,A healthy recipe designed to support detox clean living.,medium,vegan,breakfast,evening,10,11,3,1. Prepare ingredients. 2. Combine and serve.,whey-protein-isolate:89;lemon-juice:81;chickpeas-cooked:125;almond-milk:69,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,detox-clean-living,Wellness Boost 2 for Detox Clean Living,A healthy recipe designed to support detox clean living.,easy,balanced,breakfast,noon,9,9,1,1. Prepare ingredients. 2. Combine and serve.,chia-seeds:35;avocado-fresh:114;chickpeas-cooked:83;yogurt-plain:167,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,detox-clean-living,Wellness Boost 3 for Detox Clean Living,A healthy recipe designed to support detox clean living.,easy,high-protein,dinner,post-workout,9,22,3,1. Prepare ingredients. 2. Combine and serve.,chicken-breast:73;cucumber-fresh:45;flax-seeds:102;almond-milk:81;almonds-raw:188,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,detox-clean-living,Wellness Boost 4 for Detox Clean Living,A healthy recipe designed to support detox clean living.,medium,balanced,snack,morning,7,12,3,1. Prepare ingredients. 2. Combine and serve.,quinoa-cooked:196;chia-seeds:128;chicken-breast:89;avocado-fresh:127,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,detox-clean-living,Wellness Boost 5 for Detox Clean Living,A healthy recipe designed to support detox clean living.,easy,vegan,snack,morning,10,6,3,1. Prepare ingredients. 2. Combine and serve.,raspberries-raw:165;chicken-breast:108;almond-milk:115;strawberries-raw:155,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,detox-clean-living,Wellness Boost 6 for Detox Clean Living,A healthy recipe designed to support detox clean living.,medium,high-protein,breakfast,evening,16,11,3,1. Prepare ingredients. 2. Combine and serve.,strawberries-raw:190;flax-seeds:95;almonds-raw:129;almond-milk:37,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-habits,Wellness Boost 1 for Healthy Habits,A healthy recipe designed to support healthy habits.,medium,high-protein,lunch,evening,17,21,1,1. Prepare ingredients. 2. Combine and serve.,cucumber-fresh:136;flax-seeds:91;strawberries-raw:176,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-habits,Wellness Boost 2 for Healthy Habits,A healthy recipe designed to support healthy habits.,easy,paleo,dinner,evening,19,17,1,1. Prepare ingredients. 2. Combine and serve.,lemon-juice:81;rolled-oats:65;raspberries-raw:109,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-habits,Wellness Boost 3 for Healthy Habits,A healthy recipe designed to support healthy habits.,easy,paleo,lunch,noon,15,2,3,1. Prepare ingredients. 2. Combine and serve.,chia-seeds:111;olive-oil:135;spinach-raw:135;lemon-juice:107;chicken-breast:143,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-habits,Wellness Boost 4 for Healthy Habits,A healthy recipe designed to support healthy habits.,medium,high-protein,lunch,morning,9,5,1,1. Prepare ingredients. 2. Combine and serve.,whey-protein-isolate:36;almonds-raw:121;strawberries-raw:50;raspberries-raw:152;flax-seeds:64,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-habits,Wellness Boost 5 for Healthy Habits,A healthy recipe designed to support healthy habits.,medium,vegan,lunch,post-workout,20,15,1,1. Prepare ingredients. 2. Combine and serve.,blueberries-raw:134;strawberries-raw:33;almond-milk:99,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
1,healthy-habits,Wellness Boost 6 for Healthy Habits,A healthy recipe designed to support healthy habits.,medium,high-protein,lunch,noon,7,5,2,1. Prepare ingredients. 2. Combine and serve.,yogurt-plain:133;spinach-raw:40;chickpeas-cooked:185;strawberries-raw:127;tomato-fresh:110,seed/weightloss-recipes.jpg;seed/weightloss-products.jpg;seed/weightloss-workouts.jpg,
